AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
1059305,10593,BHG,Araslaya,"Brus Laguna, Honduras",Honduras,HN,,,,30593,"Brus Laguna, Honduras",131,15,15.73555556,84,-84.54277778
1059401,10594,BHH,Bisha Airport,"Bisha, Saudi Arabia",Saudi Arabia,SA,,,,30594,"Bisha, Saudi Arabia",670,19,19.98611111,42,42.62500000
1059402,10594,BHH,Bisha Airport,"Bisha, Saudi Arabia",Saudi Arabia,SA,,,,30594,"Bisha, Saudi Arabia",670,19,19.98416667,42,42.62305556
1059501,10595,BHI,Comandante Espora Nab,"Bahia Blanca, Argentina",Argentina,AR,,,,30595,"Bahia Blanca, Argentina",303,38,-38.73055556,62,-62.15055556
1059502,10595,BHI,Comandante Espora,"Bahia Blanca, Argentina",Argentina,AR,,,,30595,"Bahia Blanca, Argentina",303,38,-38.72555556,62,-62.16888889
1059601,10596,BHJ,Bhuj Airport,"Bhuj, India",India,IN,,,,30596,"Bhuj, India",733,23,23.28750000,69,69.67055556
1059602,10596,BHJ,Bhuj Airport,"Bhuj, India",India,IN,,,,30596,"Bhuj, India",733,23,23.28777778,69,69.67027778
1059603,10596,BHJ,Bhuj Airport,"Bhuj, India",India,IN,,,,30596,"Bhuj, India",733,23,23.28805556,69,69.67027778
1059604,10596,BHJ,Bhuj Airport,"Bhuj, India",India,IN,,,,30596,"Bhuj, India",733,23,23.28777778,69,69.67027778
1059605,10596,BHJ,Bhuj Airport,"Bhuj, India",India,IN,,,,30596,"Bhuj, India",733,23,23.28805556,69,69.67027778
1059701,10597,BHK,Bukhara Airport,"Bukhara, U.S.S.R.",U.S.S.R.,SU,,,,30597,"Bukhara, U.S.S.R.",786,39,39.76666667,64,64.48333333
1059702,10597,BHK,Bukhara Airport,"Bukhara, Uzbekistan",Uzbekistan,UZ,,,,30597,"Bukhara, Uzbekistan",788,39,39.76666667,64,64.48333333
1059703,10597,BHK,Bukhara Airport,"Bukhara, Uzbekistan",Uzbekistan,UZ,,,,30597,"Bukhara, Uzbekistan",788,39,39.77527778,64,64.48222222
1059801,10598,BHL,Bahia de Los Angeles North,"Bahia de Los Angeles, Mexico",Mexico,MX,,,,30598,"Bahia de Los Angeles, Mexico",148,28,28.97555556,113,-113.56333333
1059802,10598,BHL,Bahia de Los Angeles North,"Bahia de Los Angeles, Mexico",Mexico,MX,,,,30598,"Bahia de Los Angeles, Mexico",148,28,28.97666667,113,-113.56027778
1059803,10598,BHL,Bahia de Los Angeles North,"Bahia de Los Angeles, Mexico",Mexico,MX,,,,30598,"Bahia de Los Angeles, Mexico",148,28,28.97555556,113,-113.56333333
1059804,10598,BHL,Bahia de Los Angeles North,"Bahia de Los Angeles, Mexico",Mexico,MX,,,,30598,"Bahia de Los Angeles, Mexico",148,28,28.97666667,113,-113.56027778
1059901,10599,BHM,Birmingham Airport,"Birmingham, AL",United States,US,Alabama,AL,01,30599,"Birmingham, AL",51,33,33.56305556,86,-86.75555556
1059902,10599,BHM,Birmingham International,"Birmingham, AL",United States,US,Alabama,AL,01,30599,"Birmingham, AL",51,33,33.56305556,86,-86.75555556
1059903,10599,BHM,Birmingham-Shuttlesworth International,"Birmingham, AL",United States,US,Alabama,AL,01,30599,"Birmingham, AL",51,33,33.56305556,86,-86.75555556
1059904,10599,BHM,Birmingham-Shuttlesworth International,"Birmingham, AL",United States,US,Alabama,AL,01,30599,"Birmingham, AL",51,33,33.56388889,86,-86.75222222
1060001,10600,BHN,Beihan Airport,"Beihan, South Yemen",South Yemen,YD,,,,30600,"Beihan, South Yemen",667,14,14.78055556,45,45.71833333
1060002,10600,BHN,Beihan Airport,"Beihan, Yemen",Yemen,YE,,,,30600,"Beihan, Yemen",694,14,14.78055556,45,45.71833333
1060003,10600,BHN,Beihan Airport,"Beihan, Yemen",Yemen,YE,,,,30600,"Beihan, Yemen",694,14,14.78194444,45,45.72000000
1060004,10600,BHN,Beihan Airport,"Beihan, Yemen",Yemen,YE,,,,30600,"Beihan, Yemen",694,14,14.78222222,45,45.71972222
1060005,10600,BHN,Beihan Airport,"Beihan, Yemen",Yemen,YE,,,,30600,"Beihan, Yemen",694,14,14.78194444,45,45.72000000
1060006,10600,BHN,Beihan Airport,"Beihan, Yemen",Yemen,YE,,,,30600,"Beihan, Yemen",694,14,14.78222222,45,45.71972222
1060101,10601,BHO,Bhopal Airport,"Bhopal, India",India,IN,,,,30601,"Bhopal, India",733,23,23.28472222,77,77.33861111
1060102,10601,BHO,Raja Bhoj,"Bhopal, India",India,IN,,,,30601,"Bhopal, India",733,23,23.28888889,77,77.33000000
1060201,10602,BHQ,Broken Hill Airport,"Broken Hill, Australia",Australia,AU,,,,30602,"Broken Hill, Australia",802,32,-32.00166667,141,141.46666667
1060202,10602,BHQ,Broken Hill Airport,"Broken Hill, Australia",Australia,AU,,,,30602,"Broken Hill, Australia",802,32,-32.00138889,141,141.47166667
1060301,10603,BHR,Bharatpur Airport,"Bharatpur, Nepal",Nepal,NP,,,,30603,"Bharatpur, Nepal",755,27,27.67638889,84,84.43250000
1060302,10603,BHR,Bharatpur Airport,"Bharatpur, Nepal",Nepal,NP,,,,30603,"Bharatpur, Nepal",755,27,27.67722222,84,84.42861111
1060303,10603,BHR,Bharatpur Airport,"Bharatpur, Nepal",Nepal,NP,,,,30603,"Bharatpur, Nepal",755,27,27.67694444,84,84.42833333
1060304,10603,BHR,Bharatpur Airport,"Bharatpur, Nepal",Nepal,NP,,,,30603,"Bharatpur, Nepal",755,27,27.67722222,84,84.42861111
1060305,10603,BHR,Bharatpur Airport,"Bharatpur, Nepal",Nepal,NP,,,,30603,"Bharatpur, Nepal",755,27,27.67694444,84,84.42833333
1060401,10604,BHS,Bathurst Airport,"Bathurst, Australia",Australia,AU,,,,30604,"Bathurst, Australia",802,33,-33.41111111,149,149.65277778
1060402,10604,BHS,Bathurst Airport,"Bathurst, Australia",Australia,AU,,,,30604,"Bathurst, Australia",802,33,-33.40944444,149,149.65194444
1060501,10605,BHT,Brighton Downs Airport,"Brighton Downs, Australia",Australia,AU,,,,30605,"Brighton Downs, Australia",802,23,-23.35000000,141,141.55000000
1060601,10606,BHU,Bhavnagar Airport,"Bhavnagar, India",India,IN,,,,30606,"Bhavnagar, India",733,21,21.75500000,72,72.18444444
1060602,10606,BHU,Bhavnagar Airport,"Bhavnagar, India",India,IN,,,,30606,"Bhavnagar, India",733,21,21.75222222,72,72.18555556
1060701,10607,BHV,Bahawalpur International,"Bahawalpur, Pakistan",Pakistan,PK,,,,30607,"Bahawalpur, Pakistan",764,29,29.34444444,71,71.71250000
1060702,10607,BHV,Bahawalpur International,"Bahawalpur, Pakistan",Pakistan,PK,,,,30607,"Bahawalpur, Pakistan",764,29,29.34805556,71,71.71805556
1060703,10607,BHV,Bahawalpur International,"Bahawalpur, Pakistan",Pakistan,PK,,,,30607,"Bahawalpur, Pakistan",764,29,29.34833333,71,71.71805556
1060704,10607,BHV,Bahawalpur International,"Bahawalpur, Pakistan",Pakistan,PK,,,,30607,"Bahawalpur, Pakistan",764,29,29.34694444,71,71.71138889
1060705,10607,BHV,Bahawalpur International,"Bahawalpur, Pakistan",Pakistan,PK,,,,30607,"Bahawalpur, Pakistan",764,29,29.34805556,71,71.71805556
1060706,10607,BHV,Bahawalpur International,"Bahawalpur, Pakistan",Pakistan,PK,,,,30607,"Bahawalpur, Pakistan",764,29,29.34694444,71,71.71138889
1060801,10608,BHX,Birmingham Airport,"Birmingham, United Kingdom",United Kingdom,GB,,,,30608,"Birmingham, United Kingdom",493,52,52.45305556,1,-1.74638889
1060802,10608,BHX,Birmingham Airport,"Birmingham, United Kingdom",United Kingdom,GB,,,,30608,"Birmingham, United Kingdom",493,52,52.45388889,1,-1.74805556
1060803,10608,BHX,Birmingham Airport,"Birmingham, United Kingdom",United Kingdom,GB,,,,30608,"Birmingham, United Kingdom",493,52,52.45416667,1,-1.74861111
1060804,10608,BHX,Birmingham Airport,"Birmingham, United Kingdom",United Kingdom,GB,,,,30608,"Birmingham, United Kingdom",493,52,52.45388889,1,-1.74805556
1060805,10608,BHX,Birmingham Airport,"Birmingham, United Kingdom",United Kingdom,GB,,,,30608,"Birmingham, United Kingdom",493,52,52.45416667,1,-1.74861111
1060901,10609,BHY,Beihai Airport,"Beihai, China",China,CN,,,,30609,"Beihai, China",713,21,21.53944444,109,109.29388889
1061001,10610,BHZ,Belo Horizonte Metropolitan Area,"Belo Horizonte, Brazil",Brazil,BR,,,,30610,"Belo Horizonte, Brazil",316,19,-19.91666667,43,-43.93333333
1061101,10611,BIA,Bastia/Poretta,"Bastia, France",France,FR,,,,30611,"Bastia, France",427,42,42.54916667,9,9.48611111
1061102,10611,BIA,Poretta,"Bastia, France",France,FR,,,,30611,"Bastia, France",427,42,42.55000000,9,9.48472222
1061103,10611,BIA,Poretta,"Bastia, France",France,FR,,,,30611,"Bastia, France",427,42,42.55250000,9,9.48361111
1061104,10611,BIA,Bastia Poretta,"Bastia, France",France,FR,,,,30611,"Bastia, France",427,42,42.55250000,9,9.48361111
1061105,10611,BIA,Poretta,"Bastia, France",France,FR,,,,30611,"Bastia, France",427,42,42.55000000,9,9.48472222
1061106,10611,BIA,Bastia Poretta,"Bastia, France",France,FR,,,,30611,"Bastia, France",427,42,42.55250000,9,9.48361111
1061201,10612,BIC,Big Creek Airport,"Big Creek, AK",United States,US,Alaska,AK,02,30612,"Big Creek, AK",1,57,57.66666667,157,-157.58333333
1061301,10613,BID,Block Island State,"Block Island, RI",United States,US,Rhode Island,RI,44,30613,"Block Island, RI",15,41,41.16666667,71,-71.57916667
1061302,10613,BID,Block Island State,"Block Island, RI",United States,US,Rhode Island,RI,44,30613,"Block Island, RI",15,41,41.16805556,71,-71.57777778
1061401,10614,BIE,Beatrice Municipal,"Beatrice, NE",United States,US,Nebraska,NE,31,30614,"Beatrice, NE",65,40,40.29888889,96,-96.75333333
1061402,10614,BIE,Beatrice Municipal,"Beatrice, NE",United States,US,Nebraska,NE,31,30614,"Beatrice, NE",65,40,40.30138889,96,-96.75416667
1061501,10615,BIF,Biggs AAF,"El Paso, TX",United States,US,Texas,TX,48,30615,"El Paso, TX",74,31,31.84944444,106,-106.37944444
1061502,10615,BIF,Biggs AAF,"El Paso, TX",United States,US,Texas,TX,48,30615,"El Paso, TX",74,31,31.84944444,106,-106.38000000
1061601,10616,BIG,Allen AAF,"Big Delta, AK",United States,US,Alaska,AK,02,30616,"Big Delta, AK",1,63,63.99361111,145,-145.71888889
1061602,10616,BIG,Allen AAF,"Big Delta, AK",United States,US,Alaska,AK,02,30616,"Big Delta, AK",1,63,63.99472222,145,-145.72027778
1061701,10617,BIH,Eastern Sierra Regional,"Bishop, CA",United States,US,California,CA,06,30617,"Bishop, CA",91,37,37.37333333,118,-118.36500000
1061702,10617,BIH,Eastern Sierra Regional,"Bishop, CA",United States,US,California,CA,06,30617,"Bishop, CA",91,37,37.37305556,118,-118.36361111
1061703,10617,BIH,Bishop Airport,"Bishop, CA",United States,US,California,CA,06,30617,"Bishop, CA",91,37,37.37305556,118,-118.36361111
1061704,10617,BIH,Eastern Sierra Regional,"Bishop, CA",United States,US,California,CA,06,30617,"Bishop, CA",91,37,37.37305556,118,-118.36361111
1061705,10617,BIH,Bishop Airport,"Bishop, CA",United States,US,California,CA,06,30617,"Bishop, CA",91,37,37.37305556,118,-118.36361111
1061801,10618,BII,Bikini Atoll Airport,"Bikini Atoll, Marshall Islands",Marshall Islands,MH,,,,30618,"Bikini Atoll, Marshall Islands",844,11,11.52166667,165,165.56444444
1061901,10619,BIK,Manuhua,"Biak, Indonesia",Indonesia,ID,,,,30619,"Biak, Indonesia",832,1,-1.18666667,136,136.08555556
1062001,10620,BIL,Billings Logan International,"Billings, MT",United States,US,Montana,MT,30,30620,"Billings, MT",84,45,45.80694444,108,-108.54277778
1062002,10620,BIL,Billings Logan International,"Billings, MT",United States,US,Montana,MT,30,30620,"Billings, MT",84,45,45.80777778,108,-108.54277778
1062003,10620,BIL,Billings Logan International,"Billings, MT",United States,US,Montana,MT,30,30620,"Billings, MT",84,45,45.80777778,108,-108.54361111
1062101,10621,BIM,Bimini International,"Bimini, The Bahamas",The Bahamas,BS,,,,30621,"Bimini, The Bahamas",204,25,25.69944444,79,-79.26555556
1062201,10622,BIN,Bamyan Airport,"Bamyan, Afghanistan",Afghanistan,AF,,,,30622,"Bamyan, Afghanistan",701,34,34.80416667,67,67.82361111
1062202,10622,BIN,Bamyan Airport,"Bamyan, Afghanistan",Afghanistan,AF,,,,30622,"Bamyan, Afghanistan",701,34,34.80944444,67,67.81888889
1062203,10622,BIN,Bamyan Airport,"Bamyan, Afghanistan",Afghanistan,AF,,,,30622,"Bamyan, Afghanistan",701,34,34.80916667,67,67.81750000
1062301,10623,BIO,Bilbao Airport,"Bilbao, Spain",Spain,ES,,,,30623,"Bilbao, Spain",482,43,43.30277778,2,-2.92166667
1062302,10623,BIO,Bilbao Airport,"Bilbao, Spain",Spain,ES,,,,30623,"Bilbao, Spain",482,43,43.30111111,2,-2.91055556
1062401,10624,BIP,Bulimba Airport,"Bulimba, Australia",Australia,AU,,,,30624,"Bulimba, Australia",802,16,-16.88305556,143,143.48138889
1062501,10625,BIQ,Anglet,"Biarritz, France",France,FR,,,,30625,"Biarritz, France",427,43,43.46861111,1,-1.52250000
1062502,10625,BIQ,Anglet,"Biarritz, France",France,FR,,,,30625,"Biarritz, France",427,43,43.46833333,1,-1.52333333
1062503,10625,BIQ,Biarritz Bayonne Anglet,"Biarritz, France",France,FR,,,,30625,"Biarritz, France",427,43,43.46833333,1,-1.52333333
1062504,10625,BIQ,Biarritz Pays Basque,"Biarritz, France",France,FR,,,,30625,"Biarritz, France",427,43,43.46833333,1,-1.52333333
1062505,10625,BIQ,Anglet,"Biarritz, France",France,FR,,,,30625,"Biarritz, France",427,43,43.46833333,1,-1.52333333
1062506,10625,BIQ,Biarritz Pays Basque,"Biarritz, France",France,FR,,,,30625,"Biarritz, France",427,43,43.46833333,1,-1.52333333
1062601,10626,BIR,Biratnagar Airport,"Biratnagar, Nepal",Nepal,NP,,,,30626,"Biratnagar, Nepal",755,26,26.43472222,87,87.28333333
1062602,10626,BIR,Biratnagar Airport,"Biratnagar, Nepal",Nepal,NP,,,,30626,"Biratnagar, Nepal",755,26,26.48138889,87,87.26416667
1062603,10626,BIR,Biratnagar Airport,"Biratnagar, Nepal",Nepal,NP,,,,30626,"Biratnagar, Nepal",755,26,26.48222222,87,87.26361111
1062604,10626,BIR,Biratnagar Airport,"Biratnagar, Nepal",Nepal,NP,,,,30626,"Biratnagar, Nepal",755,26,26.48138889,87,87.26416667
1062605,10626,BIR,Biratnagar Airport,"Biratnagar, Nepal",Nepal,NP,,,,30626,"Biratnagar, Nepal",755,26,26.48222222,87,87.26361111
1062701,10627,BIS,Bismarck Municipal,"Bismarck/Mandan, ND",United States,US,North Dakota,ND,38,30627,"Bismarck/Mandan, ND",66,46,46.77888889,100,-100.75250000
1062702,10627,BIS,Bismarck Municipal,"Bismarck/Mandan, ND",United States,US,North Dakota,ND,38,30627,"Bismarck/Mandan, ND",66,46,46.77277778,100,-100.74583333
1062801,10628,BIV,Bria Airport,"Bria, Central African Republic",Central African Republic,CF,,,,30628,"Bria, Central African Republic",509,6,6.52805556,21,21.98861111
1062802,10628,BIV,Bria Airport,"Bria, Central African Republic",Central African Republic,CF,,,,30628,"Bria, Central African Republic",509,6,6.52833333,21,21.98888889
1062901,10629,BIX,Keesler AFB,"Biloxi, MS",United States,US,Mississippi,MS,28,30629,"Biloxi, MS",53,30,30.41111111,88,-88.92361111
1062902,10629,BIX,Keesler AFB,"Biloxi, MS",United States,US,Mississippi,MS,28,30629,"Biloxi, MS",53,30,30.41055556,88,-88.92444444
1063001,10630,BJC,Rocky Mountain Metropolitan,"Broomfield, CO",United States,US,Colorado,CO,08,30630,"Broomfield, CO",82,39,39.90888889,105,-105.11722222
1063002,10630,BJC,Rocky Mountain Metro,"Broomfield, CO",United States,US,Colorado,CO,08,30630,"Broomfield, CO",82,39,39.90888889,105,-105.11722222
1063003,10630,BJC,Rocky Mountain Metropolitan,"Broomfield, CO",United States,US,Colorado,CO,08,30630,"Broomfield, CO",82,39,39.90888889,105,-105.11722222
1063004,10630,BJC,Rocky Mountain Metro,"Broomfield, CO",United States,US,Colorado,CO,08,30630,"Broomfield, CO",82,39,39.90888889,105,-105.11722222
1063101,10631,BJI,Bemidji Municipal,"Bemidji, MN",United States,US,Minnesota,MN,27,30631,"Bemidji, MN",63,47,47.50972222,94,-94.93472222
1063102,10631,BJI,Bemidji/Beltrami County,"Bemidji, MN",United States,US,Minnesota,MN,27,30631,"Bemidji, MN",63,47,47.50944444,94,-94.93361111
1063103,10631,BJI,Bemidji Regional,"Bemidji, MN",United States,US,Minnesota,MN,27,30631,"Bemidji, MN",63,47,47.50944444,94,-94.93361111
1063104,10631,BJI,Bemidji Regional,"Bemidji, MN",United States,US,Minnesota,MN,27,30631,"Bemidji, MN",63,47,47.51083333,94,-94.93472222
1063201,10632,BJJ,Wayne County,"Wooster, OH",United States,US,Ohio,OH,39,30632,"Wooster, OH",44,40,40.87472222,81,-81.88694444
1063202,10632,BJJ,Wayne County,"Wooster, OH",United States,US,Ohio,OH,39,30632,"Wooster, OH",44,40,40.87472222,81,-81.88666667
1063203,10632,BJJ,Wayne County,"Wooster, OH",United States,US,Ohio,OH,39,30632,"Wooster, OH",44,40,40.87472222,81,-81.88833333
1063301,10633,BJL,Banjul International,"Banjul, The Gambia",The Gambia,GM,,,,30633,"Banjul, The Gambia",527,13,13.33722222,16,-16.65444444
1063302,10633,BJL,Banjul International,"Banjul, The Gambia",The Gambia,GM,,,,30633,"Banjul, The Gambia",527,13,13.33777778,16,-16.65222222
1063401,10634,BJM,Bujumbura International,"Bujumbura, Burundi",Burundi,BI,,,,30634,"Bujumbura, Burundi",503,3,-3.33166667,29,29.32083333
1063402,10634,BJM,Bujumbura International,"Bujumbura, Burundi",Burundi,BI,,,,30634,"Bujumbura, Burundi",503,3,-3.32388889,29,29.31861111
1063501,10635,BJR,Bahir Dar Airport,"Bahir Dar, Ethiopia",Ethiopia,ET,,,,30635,"Bahir Dar, Ethiopia",522,11,11.59027778,37,37.38472222
1063502,10635,BJR,Bahir Dar Airport,"Bahir Dar, Ethiopia",Ethiopia,ET,,,,30635,"Bahir Dar, Ethiopia",522,11,11.60833333,37,37.32166667
1063503,10635,BJR,Bahir Dar Ginbot Haya International,"Bahir Dar, Ethiopia",Ethiopia,ET,,,,30635,"Bahir Dar, Ethiopia",522,11,11.60833333,37,37.32166667
1063504,10635,BJR,Bahir Dar Airport,"Bahir Dar, Ethiopia",Ethiopia,ET,,,,30635,"Bahir Dar, Ethiopia",522,11,11.60833333,37,37.32166667
1063505,10635,BJR,Bahir Dar Ginbot Haya International,"Bahir Dar, Ethiopia",Ethiopia,ET,,,,30635,"Bahir Dar, Ethiopia",522,11,11.60833333,37,37.32166667
1063506,10635,BJR,Bahir Dar Ginbot Haya International,"Bahir Dar, Ethiopia",Ethiopia,ET,,,,30635,"Bahir Dar, Ethiopia",522,11,11.60611111,37,37.31944444
1063601,10636,BJU,Bajura Airport,"Bajura, Nepal",Nepal,NP,,,,30636,"Bajura, Nepal",755,29,29.50194444,81,81.66861111
1063602,10636,BJU,Bajura Airport,"Bajura, Nepal",Nepal,NP,,,,30636,"Bajura, Nepal",755,29,29.50361111,81,81.66833333
1063603,10636,BJU,Bajura Airport,"Bajura, Nepal",Nepal,NP,,,,30636,"Bajura, Nepal",755,29,29.50277778,81,81.66861111
1063604,10636,BJU,Bajura Airport,"Bajura, Nepal",Nepal,NP,,,,30636,"Bajura, Nepal",755,29,29.50305556,81,81.66833333
1063605,10636,BJU,Bajura Airport,"Bajura, Nepal",Nepal,NP,,,,30636,"Bajura, Nepal",755,29,29.50194444,81,81.66861111
1063606,10636,BJU,Bajura Airport,"Bajura, Nepal",Nepal,NP,,,,30636,"Bajura, Nepal",755,29,29.50305556,81,81.66833333
1063701,10637,BJV,Imsik,"Bodrum, Turkey",Turkey,TR,,,,30637,"Bodrum, Turkey",679,37,37.14055556,27,27.66861111
1063702,10637,BJV,Imsik,"Bodrum, Turkey",Turkey,TR,,,,30637,"Bodrum, Turkey",679,37,37.14000000,27,27.66944444
1063801,10638,BJX,Guanajuato International,"Leon/Guanajuato, Mexico",Mexico,MX,,,,30638,"Leon/Guanajuato, Mexico",148,20,20.99138889,101,-101.48000000
1063802,10638,BJX,Guanajuato International,"Leon/Guanajuato, Mexico",Mexico,MX,,,,30638,"Leon/Guanajuato, Mexico",148,20,20.99333333,101,-101.48083333
1063803,10638,BJX,Leon International,"Leon/Guanajuato, Mexico",Mexico,MX,,,,30638,"Leon/Guanajuato, Mexico",148,20,20.99333333,101,-101.48083333
1063901,10639,BJZ,Badajoz Airport,"Badajoz, Spain",Spain,ES,,,,30639,"Badajoz, Spain",482,38,38.89138889,6,-6.82138889
1063902,10639,BJZ,Talavera La Real,"Badajoz, Spain",Spain,ES,,,,30639,"Badajoz, Spain",482,38,38.89111111,6,-6.82138889
1063903,10639,BJZ,Talavera La Real,"Badajoz, Spain",Spain,ES,,,,30639,"Badajoz, Spain",482,38,38.89138889,6,-6.82138889
1063904,10639,BJZ,Badajoz Airport,"Badajoz, Spain",Spain,ES,,,,30639,"Badajoz, Spain",482,38,38.89138889,6,-6.82138889
1063905,10639,BJZ,Talavera La Real,"Badajoz, Spain",Spain,ES,,,,30639,"Badajoz, Spain",482,38,38.89111111,6,-6.82138889
1063906,10639,BJZ,Badajoz Airport,"Badajoz, Spain",Spain,ES,,,,30639,"Badajoz, Spain",482,38,38.89138889,6,-6.82138889
1064001,10640,BKC,Buckland Airport,"Buckland, AK",United States,US,Alaska,AK,02,30640,"Buckland, AK",1,65,65.97888889,161,-161.12666667
1064002,10640,BKC,Buckland Airport,"Buckland, AK",United States,US,Alaska,AK,02,30640,"Buckland, AK",1,65,65.98166667,161,-161.14916667
1064101,10641,BKE,Baker City Municipal,"Baker, OR",United States,US,Oregon,OR,41,30641,"Baker, OR",92,44,44.83833333,117,-117.81000000
1064102,10641,BKE,Baker City Municipal,"Baker, OR",United States,US,Oregon,OR,41,30641,"Baker, OR",92,44,44.83722222,117,-117.80916667
1064201,10642,BKF,Brooks Lake Airport,"Brooks Lake, AK",United States,US,Alaska,AK,02,30642,"Brooks Lake, AK",1,58,58.60000000,156,-156.23333333
1064301,10643,BKG,Branson Airport,"Branson, MO",United States,US,Missouri,MO,29,30643,"Branson, MO",64,36,36.53194444,93,-93.20055556
1064401,10644,BKH,Barking Sands Pacific Missile Range Facility,"Kekaha, Kauai, HI",United States,US,Hawaii,HI,15,30644,"Kekaha, Kauai, HI",2,22,22.02166667,159,-159.78666667
1064402,10644,BKH,Barking Sands PMRF,"Kekaha, Kauai, HI",United States,US,Hawaii,HI,15,30644,"Kekaha, Kauai, HI",2,22,22.02277778,159,-159.78500000
1064501,10645,BKI,Kota Kinabalu International,"Kota Kinabalu, Malaysia",Malaysia,MY,,,,30645,"Kota Kinabalu, Malaysia",749,5,5.94083333,116,116.05000000
1064502,10645,BKI,Kota Kinabalu International,"Kota Kinabalu, Malaysia",Malaysia,MY,,,,30645,"Kota Kinabalu, Malaysia",749,5,5.93722222,116,116.05111111
1064503,10645,BKI,Kota Kinabalu International,"Kota Kinabalu, Malaysia",Malaysia,MY,,,,30645,"Kota Kinabalu, Malaysia",749,5,5.93388889,116,116.04972222
1064504,10645,BKI,Kota Kinabalu International,"Kota Kinabalu, Malaysia",Malaysia,MY,,,,30645,"Kota Kinabalu, Malaysia",749,5,5.93722222,116,116.05111111
1064505,10645,BKI,Kota Kinabalu International,"Kota Kinabalu, Malaysia",Malaysia,MY,,,,30645,"Kota Kinabalu, Malaysia",749,5,5.93388889,116,116.04972222
1064601,10646,BKK,Bangkok International,"Bangkok, Thailand",Thailand,TH,,,,30646,"Bangkok, Thailand",782,13,13.91111111,100,100.60833333
1064602,10646,DMK,Don Mueang International,"Bangkok, Thailand",Thailand,TH,,,,30646,"Bangkok, Thailand",782,13,13.91250000,100,100.60666667
1064701,10647,BKL,Lakefront,"Cleveland, OH",United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,41.51694444,81,-81.68333333
1064702,10647,BKL,Burke Lakefront,"Cleveland, OH",United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,41.51750000,81,-81.68333333
1064703,10647,BKL,Burke Lakefront,"Cleveland, OH",United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,41.51777778,81,-81.68277778
1064704,10647,BKL,Burke Lakefront,"Cleveland, OH",United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,41.51750000,81,-81.68333333
1064705,10647,BKL,Burke Lakefront,"Cleveland, OH",United States,US,Ohio,OH,39,30647,"Cleveland, OH (Metropolitan Area)",44,41,41.51777778,81,-81.68277778
1064801,10648,BKM,Bakelalan Airport,"Bakelalan, Malaysia",Malaysia,MY,,,,30648,"Bakelalan, Malaysia",749,3,3.98500000,115,115.62000000
1064802,10648,BKM,Bakelalan Airport,"Bakelalan, Malaysia",Malaysia,MY,,,,30648,"Bakelalan, Malaysia",749,3,3.97444444,115,115.61666667
1064803,10648,BKM,Bakelalan Airport,"Bakelalan, Malaysia",Malaysia,MY,,,,30648,"Bakelalan, Malaysia",749,3,3.97361111,115,115.61722222
1064804,10648,BKM,Bakelalan Airport,"Bakelalan, Malaysia",Malaysia,MY,,,,30648,"Bakelalan, Malaysia",749,3,3.97444444,115,115.61666667
1064805,10648,BKM,Bakelalan Airport,"Bakelalan, Malaysia",Malaysia,MY,,,,30648,"Bakelalan, Malaysia",749,3,3.97361111,115,115.61722222
1065001,10650,BKO,Senou,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53361111,7,-7.95000000
1065002,10650,BKO,Senou,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53611111,7,-7.94611111
1065003,10650,BKO,Senou,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53472222,7,-7.94805556
1065004,10650,BKO,Senou,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53777778,7,-7.94333333
1065005,10650,BKO,Modibo Keita,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53777778,7,-7.94333333
1065006,10650,BKO,Senou,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53361111,7,-7.95000000
1065007,10650,BKO,Modibo Keita,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53777778,7,-7.94333333
1065008,10650,BKO,President Modibo Keita,"Bamako, Mali",Mali,ML,,,,30650,"Bamako, Mali",543,12,12.53777778,7,-7.94333333
1065101,10651,BKQ,Blackall Airport,"Blackall, Australia",Australia,AU,,,,30651,"Blackall, Australia",802,24,-24.43416667,145,145.42833333
1065102,10651,BKQ,Blackall Airport,"Blackall, Australia",Australia,AU,,,,30651,"Blackall, Australia",802,24,-24.42777778,145,145.42861111
1065103,10651,BKQ,Blackall Airport,"Blackall, Australia",Australia,AU,,,,30651,"Blackall, Australia",802,24,-24.43194444,145,145.42861111
